# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
250		1917		178733		1656
251		1917		179283		1656
252		1917		179833		1656
253		1916		180382		1654
254		1916		180930		1654
255		1916		181478		1654
256		1915		182025		1656
257		1915		182571		1656
258		1915		183117		1656
259		1915		183663		1656
260		1915		184209		1656
261		1915		184755		1656
262		1914		185303		1657
263		1914		185849		1656
264		1914		186395		1656
265		1914		186941		1656
266		1914		187487		1656
267		1913		188034		1656
268		1913		188580		1656
269		1913		189126		1656
270		1913		189672		1656
271		1913		190218		1656
272		1913		190764		1656
273		1913		191310		1656
274		1913		191856		1656
275		1913		192402		1656
276		1913		192948		1656
277		1913		193494		1656
278		1913		194040		1656
279		1913		194586		1656
280		1913		195132		1656
281		1913		195678		1656
282		1913		196224		1656
283		1913		196770		1656
284		1913		197316		1656
285		1912		197863		1655
286		1912		198407		1655
287		1912		198951		1655
288		1912		199495		1655
289		1912		200039		1655
290		1911		200582		1657
291		1911		201124		1657
292		1910		201667		1657
293		1909		202206		1658
294		1909		202744		1658
295		1908		203283		1657
296		1906		203819		1660
297		1906		204351		1660
298		1905		204884		1658
299		1905		205414		1658
300		1904		205945		1659
301		1903		206472		1661
302		1903		206998		1661
303		1902		207523		1661
304		1901		208048		1661
305		1901		208572		1661
306		1901		209096		1661
307		1899		209620		1662
308		1898		210141		1662
309		1898		210659		1662
310		1898		211177		1662
311		1898		211695		1662
312		1898		212213		1662
313		1898		212731		1662
314		1898		213249		1662
315		1898		213767		1662
316		1898		214285		1662
317		1897		214804		1662
318		1897		215320		1662
319		1897		215836		1662
320		1897		216352		1662
321		1897		216868		1662
322		1895		217385		1666
323		1895		217897		1666
324		1894		218410		1665
325		1894		218922		1665
326		1894		219434		1665
327		1894		219946		1665
328		1894		220458		1665
329		1894		220970		1665
330		1894		221482		1665
331		1893		221995		1666
332		1893		222507		1666
333		1893		223019		1666
334		1893		223531		1666
335		1893		224043		1666
336		1893		224555		1666
337		1893		225067		1666
338		1893		225579		1666
339		1893		226091		1666
340		1893		226603		1666
341		1892		227114		1664
342		1892		227624		1664
343		1892		228134		1664
344		1891		228645		1666
345		1891		229153		1666
346		1891		229661		1666
347		1891		230169		1666
348		1891		230677		1666
349		1891		231185		1666
350		1891		231693		1666
351		1891		232201		1666
352		1891		232709		1666
353		1891		233217		1666
354		1891		233725		1666
355		1891		234233		1666
356		1891		234741		1666
357		1891		235249		1666
358		1891		235757		1666
359		1891		236265		1666
360		1891		236773		1666
361		1891		237281		1666
362		1891		237789		1666
363		1891		238297		1666
364		1891		238805		1666
365		1891		239313		1666
366		1891		239821		1666
367		1891		240329		1666
368		1891		240837		1666
369		1891		241345		1666
370		1891		241853		1666
371		1891		242361		1666
372		1890		242868		1666
373		1890		243374		1666
374		1890		243880		1666
375		1890		244386		1666
376		1890		244892		1666
377		1889		245397		1668
378		1889		245901		1668
379		1889		246405		1668
380		1889		246909		1668
381		1889		247413		1668
382		1889		247917		1668
383		1889		248421		1668
384		1889		248925		1668
385		1889		249429		1668
386		1889		249933		1668
387		1889		250437		1668
388		1889		250941		1668
389		1889		251445		1668
390		1889		251949		1668
391		1889		252453		1668
392		1888		252958		1668
393		1888		253460		1668
394		1888		253962		1668
395		1888		254464		1668
396		1887		254965		1669
397		1887		255465		1669
398		1887		255965		1669
399		1887		256465		1669
400		1887		256965		1669
401		1887		257465		1669
402		1887		257965		1669
403		1887		258465		1669
404		1887		258965		1669
405		1887		259465		1669
406		1887		259965		1669
407		1887		260465		1669
408		1887		260965		1669
409		1886		261464		1668
410		1886		261962		1668
411		1886		262460		1668
412		1886		262958		1668
413		1886		263456		1668
414		1886		263954		1668
415		1886		264452		1668
416		1886		264950		1668
417		1886		265448		1668
418		1886		265946		1668
419		1886		266444		1668
420		1885		266941		1670
421		1885		267437		1670
422		1885		267933		1670
423		1885		268429		1670
424		1885		268925		1670
425		1885		269421		1670
426		1885		269917		1670
427		1885		270413		1670
428		1885		270909		1670
429		1885		271405		1670
430		1885		271901		1670
431		1885		272397		1670
432		1885		272893		1670
433		1885		273389		1670
434		1885		273885		1670
435		1885		274381		1670
436		1885		274877		1670
437		1884		275372		1668
438		1884		275866		1668
439		1884		276360		1668
440		1884		276854		1668
441		1884		277348		1668
442		1884		277842		1668
443		1884		278336		1668
444		1884		278830		1668
445		1884		279324		1668
446		1884		279818		1668
447		1884		280312		1668
448		1884		280806		1668
449		1884		281300		1668
450		1884		281794		1668
451		1884		282288		1668
452		1883		282781		1670
453		1883		283273		1670
454		1883		283765		1670
455		1883		284257		1670
456		1883		284749		1670
457		1883		285241		1670
458		1883		285733		1670
459		1883		286225		1670
460		1883		286717		1670
461		1883		287209		1670
462		1883		287701		1670
463		1883		288193		1670
464		1883		288685		1670
465		1883		289177		1670
466		1883		289669		1670
467		1883		290161		1670
468		1883		290653		1670
469		1883		291145		1670
470		1883		291637		1670
471		1883		292129		1670
472		1883		292621		1670
473		1883		293113		1670
474		1883		293605		1670
475		1883		294097		1670
476		1883		294589		1670
477		1883		295081		1670
478		1883		295573		1670
479		1883		296065		1670
480		1883		296557		1670
481		1883		297049		1670
482		1883		297541		1670
483		1883		298033		1670
484		1883		298525		1670
485		1883		299017		1670
486		1883		299509		1670
487		1883		300001		1670
488		1882		300492		1668
489		1882		300982		1668
490		1882		301472		1668
491		1882		301962		1668
492		1882		302452		1668
493		1882		302942		1668
494		1882		303432		1668
495		1882		303922		1668
496		1882		304412		1668
497		1882		304902		1668
498		1882		305392		1668
499		1882		305882		1668
500		1882		306372		1668
501		1882		306862		1668
502		1881		307353		1669
503		1881		307841		1669
504		1881		308329		1669
505		1880		308816		1669
506		1880		309302		1669
507		1879		309789		1671
508		1879		310273		1671
509		1879		310757		1671
510		1879		311241		1671
511		1879		311725		1671
512		1879		312209		1671
513		1879		312693		1671
514		1879		313177		1671
515		1879		313661		1671
516		1879		314145		1671
517		1879		314629		1671
518		1879		315113		1671
519		1879		315597		1671
520		1879		316081		1671
521		1879		316565		1671
522		1879		317049		1671
523		1879		317533		1671
524		1878		318016		1671
525		1878		318498		1671
526		1878		318980		1671
527		1878		319462		1671
528		1878		319944		1671
529		1878		320426		1671
530		1878		320908		1671
531		1878		321390		1671
532		1878		321872		1671
533		1878		322354		1671
534		1878		322836		1671
535		1878		323318		1671
536		1878		323800		1671
537		1878		324282		1671
538		1878		324764		1671
539		1878		325246		1671
540		1878		325728		1671
541		1878		326210		1671
542		1878		326692		1671
543		1878		327174		1671
544		1878		327656		1671
545		1878		328138		1671
546		1878		328620		1671
547		1878		329102		1671
548		1878		329584		1671
549		1877		330065		1671
550		1877		330545		1671
551		1877		331025		1671
552		1877		331505		1671
553		1876		331984		1671
554		1876		332462		1671
555		1876		332940		1671
556		1876		333418		1671
557		1876		333896		1671
558		1876		334374		1671
559		1876		334852		1671
560		1876		335330		1671
561		1876		335808		1671
562		1876		336286		1671
563		1875		336763		1672
564		1875		337239		1672
565		1875		337715		1672
566		1875		338191		1672
567		1874		338666		1672
568		1874		339140		1672
569		1874		339614		1672
570		1874		340088		1672
571		1874		340562		1672
572		1874		341036		1672
573		1874		341510		1672
574		1874		341984		1672
575		1874		342458		1672
576		1874		342932		1672
577		1874		343406		1672
578		1874		343880		1672
579		1874		344354		1672
580		1873		344827		1674
581		1873		345299		1674
582		1872		345770		1674
583		1872		346240		1674
584		1872		346710		1674
585		1872		347180		1674
586		1872		347650		1674
587		1872		348120		1674
588		1872		348590		1674
589		1872		349060		1674
590		1872		349530		1674
591		1872		350000		1674
592		1871		350469		1676
593		1871		350937		1676
594		1871		351405		1676
595		1871		351873		1676
596		1871		352341		1676
597		1871		352809		1676
598		1871		353277		1676
599		1871		353745		1676
600		1871		354213		1676
601		1871		354681		1676
602		1870		355148		1675
603		1870		355614		1675
604		1870		356080		1675
605		1870		356546		1675
606		1870		357012		1675
607		1870		357478		1675
608		1870		357944		1675
609		1870		358410		1675
610		1870		358876		1675
611		1870		359342		1675
612		1870		359808		1675
613		1870		360274		1675
614		1870		360740		1675
615		1870		361206		1675
616		1870		361672		1675
617		1869		362139		1675
618		1869		362603		1675
619		1869		363067		1675
620		1869		363531		1675
621		1869		363995		1675
622		1869		364459		1675
623		1869		364923		1675
624		1869		365387		1675
625		1869		365851		1675
626		1869		366315		1675
627		1869		366779		1675
628		1869		367243		1675
629		1869		367707		1675
630		1869		368171		1675
631		1868		368636		1675
632		1868		369098		1675
633		1868		369560		1675
634		1868		370022		1675
635		1868		370484		1675
636		1868		370946		1675
637		1868		371408		1675
638		1868		371870		1675
639		1868		372332		1675
640		1868		372794		1675
641		1868		373256		1675
642		1868		373718		1675
643		1868		374180		1675
644		1868		374642		1675
645		1868		375104		1675
646		1868		375566		1675
647		1868		376028		1675
648		1868		376490		1675
649		1868		376952		1675
650		1867		377415		1676
651		1867		377875		1676
652		1867		378335		1676
653		1867		378795		1676
654		1867		379255		1676
655		1867		379715		1676
656		1867		380175		1676
657		1867		380635		1676
658		1867		381095		1676
659		1867		381555		1676
660		1867		382015		1676
661		1867		382475		1676
662		1867		382935		1676
663		1867		383395		1676
664		1867		383855		1676
665		1867		384315		1676
666		1866		384774		1676
667		1866		385232		1676
668		1866		385690		1676
669		1866		386148		1676
670		1866		386606		1676
671		1866		387064		1676
672		1866		387522		1676
673		1865		387981		1678
674		1865		388437		1678
675		1865		388893		1678
676		1865		389349		1678
677		1865		389805		1678
678		1865		390261		1678
679		1865		390717		1678
680		1865		391173		1678
681		1865		391629		1678
682		1864		392084		1677
683		1864		392538		1677
684		1864		392992		1677
685		1864		393446		1677
686		1864		393900		1677
687		1864		394354		1677
688		1864		394808		1677
689		1864		395262		1677
690		1864		395716		1677
691		1864		396170		1677
692		1864		396624		1677
693		1864		397078		1677
694		1864		397532		1677
695		1864		397986		1677
696		1864		398440		1677
697		1864		398894		1677
698		1864		399348		1677
699		1864		399802		1677
700		1864		400256		1677
701		1864		400710		1677
702		1864		401164		1677
703		1864		401618		1677
704		1864		402072		1677
705		1864		402526		1677
706		1864		402980		1677
707		1864		403434		1677
708		1864		403888		1677
709		1864		404342		1677
710		1864		404796		1677
711		1864		405250		1677
712		1864		405704		1677
713		1864		406158		1677
714		1864		406612		1677
715		1864		407066		1677
716		1864		407520		1677
717		1864		407974		1677
718		1864		408428		1677
719		1864		408882		1677
720		1864		409336		1677
721		1864		409790		1677
722		1864		410244		1677
723		1864		410698		1677
724		1864		411152		1677
725		1864		411606		1677
726		1864		412060		1677
727		1864		412514		1677
728		1864		412968		1677
729		1864		413422		1677
730		1864		413876		1677
731		1864		414330		1677
732		1864		414784		1677
733		1864		415238		1677
734		1864		415692		1677
735		1864		416146		1677
736		1864		416600		1677
737		1864		417054		1677
738		1863		417509		1678
739		1863		417963		1678
740		1863		418417		1678
741		1863		418871		1678
742		1863		419325		1678
743		1863		419779		1678
744		1863		420233		1678
745		1863		420687		1678
746		1863		421141		1678
747		1863		421595		1678
748		1863		422049		1678
749		1863		422503		1678
750		1863		422957		1678
751		1863		423411		1678
752		1863		423865		1678
753		1863		424319		1678
754		1862		424772		1677
755		1862		425224		1677
756		1861		425675		1678
757		1861		426125		1678
758		1861		426575		1678
759		1861		427025		1678
760		1861		427475		1678
761		1861		427925		1678
762		1861		428375		1678
763		1861		428825		1678
764		1860		429274		1678
765		1860		429722		1678
766		1860		430170		1678
767		1860		430618		1678
768		1860		431066		1678
769		1860		431514		1678
770		1860		431962		1678
771		1860		432410		1678
772		1860		432858		1678
773		1860		433306		1678
774		1860		433754		1678
775		1860		434202		1678
776		1860		434650		1678
777		1860		435098		1678
778		1860		435546		1678
779		1860		435994		1678
780		1860		436442		1678
781		1860		436890		1678
782		1859		437337		1679
783		1858		437782		1678
784		1858		438226		1678
785		1858		438670		1678
786		1858		439114		1678
787		1858		439558		1678
788		1858		440002		1678
789		1858		440446		1678
790		1858		440890		1678
791		1858		441334		1678
792		1858		441778		1678
793		1858		442222		1678
794		1858		442666		1678
795		1858		443110		1678
796		1858		443554		1678
797		1858		443998		1678
798		1858		444442		1678
799		1858		444886		1678
800		1858		445330		1678
801		1858		445774		1678
802		1858		446218		1678
803		1858		446662		1678
804		1858		447106		1678
805		1858		447550		1678
806		1858		447994		1678
807		1858		448438		1678
808		1858		448882		1678
809		1858		449326		1678
810		1858		449770		1678
811		1858		450214		1678
812		1858		450658		1678
813		1858		451102		1678
814		1858		451546		1678
815		1858		451990		1678
816		1858		452434		1678
817		1858		452878		1678
818		1858		453322		1678
819		1858		453766		1678
820		1858		454210		1678
821		1858		454654		1678
822		1858		455098		1678
823		1858		455542		1678
824		1858		455986		1678
825		1858		456430		1678
826		1858		456874		1678
827		1857		457317		1679
828		1857		457759		1679
829		1857		458201		1679
830		1857		458643		1679
831		1857		459085		1679
832		1857		459527		1679
833		1857		459969		1679
834		1857		460411		1679
835		1857		460853		1679
836		1857		461295		1679
837		1857		461737		1679
838		1857		462179		1679
839		1857		462621		1679
840		1857		463063		1679
841		1857		463505		1679
842		1857		463947		1679
843		1857		464389		1679
844		1857		464831		1679
845		1857		465273		1679
846		1857		465715		1679
847		1857		466157		1679
848		1857		466599		1679
849		1857		467041		1679
850		1857		467483		1679
851		1857		467925		1679
852		1857		468367		1679
853		1857		468809		1679
854		1857		469251		1679
855		1857		469693		1679
856		1857		470135		1679
857		1857		470577		1679
858		1857		471019		1679
859		1857		471461		1679
860		1857		471903		1679
861		1857		472345		1679
862		1857		472787		1679
863		1857		473229		1679
864		1857		473671		1679
865		1857		474113		1679
866		1857		474555		1679
867		1857		474997		1679
868		1857		475439		1679
869		1857		475881		1679
870		1857		476323		1679
871		1857		476765		1679
872		1857		477207		1679
873		1857		477649		1679
874		1857		478091		1679
875		1857		478533		1679
876		1857		478975		1679
877		1857		479417		1679
878		1857		479859		1679
879		1857		480301		1679
880		1857		480743		1679
881		1857		481185		1679
882		1857		481627		1679
883		1857		482069		1679
884		1857		482511		1679
885		1857		482953		1679
886		1857		483395		1679
887		1857		483837		1679
888		1857		484279		1679
889		1857		484721		1679
890		1857		485163		1679
891		1857		485605		1679
892		1857		486047		1679
893		1857		486489		1679
894		1857		486931		1679
895		1857		487373		1679
896		1857		487815		1679
897		1857		488257		1679
898		1857		488699		1679
899		1857		489141		1679
900		1856		489582		1679
901		1856		490022		1679
902		1856		490462		1679
903		1856		490902		1679
904		1856		491342		1679
905		1856		491782		1679
906		1856		492222		1679
907		1856		492662		1679
908		1856		493102		1679
909		1856		493542		1679
910		1856		493982		1679
911		1856		494422		1679
912		1856		494862		1679
913		1856		495302		1679
914		1856		495742		1679
915		1856		496182		1679
916		1856		496622		1679
917		1856		497062		1679
918		1856		497502		1679
919		1856		497942		1679
920		1856		498382		1679
921		1856		498822		1679
922		1855		499261		1681
923		1854		499700		1681
924		1854		500136		1681
925		1854		500572		1681
926		1853		501009		1682
927		1853		501443		1682
928		1852		501878		1681
929		1852		502310		1681
930		1852		502742		1681
931		1852		503174		1681
932		1851		503607		1681
933		1851		504037		1681
934		1851		504467		1681
935		1851		504897		1681
936		1850		505328		1682
937		1850		505756		1682
938		1850		506184		1682
939		1850		506612		1682
940		1850		507040		1682
941		1849		507469		1681
942		1849		507895		1681
943		1849		508321		1681
944		1848		508746		1681
945		1847		509169		1680
946		1847		509591		1680
947		1847		510013		1680
948		1847		510435		1680
949		1847		510857		1680
950		1847		511279		1680
951		1847		511701		1680
952		1847		512123		1680
953		1847		512545		1680
954		1847		512967		1680
955		1847		513389		1680
956		1847		513811		1680
957		1847		514233		1680
958		1847		514655		1680
959		1847		515077		1680
960		1847		515499		1680
961		1847		515921		1680
962		1847		516343		1680
963		1847		516765		1680
964		1847		517187		1680
965		1846		517610		1681
966		1845		518029		1680
967		1845		518447		1680
968		1845		518865		1680
969		1845		519283		1680
970		1845		519701		1680
971		1845		520119		1680
972		1845		520537		1680
973		1845		520955		1680
974		1844		521372		1681
975		1842		521787		1679
976		1841		522198		1679
977		1841		522608		1679
978		1840		523019		1680
979		1840		523427		1680
980		1839		523836		1678
981		1839		524242		1678
982		1839		524648		1678
983		1839		525054		1678
984		1839		525460		1678
985		1839		525866		1678
986		1838		526273		1679
987		1838		526677		1679
988		1838		527081		1679
989		1838		527485		1679
990		1837		527890		1678
991		1837		528292		1678
992		1836		528693		1680
993		1836		529093		1680
994		1836		529493		1680
995		1836		529893		1680
996		1836		530293		1680
997		1836		530693		1680
998		1836		531093		1680
999		1835		531494		1680
